tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf
728409960103686147,nan,nan,2016-05-06 02:24:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,nan,nan,,https://twitter.com/dog_rates/status/728409960103686147/photo/1,10.0,10.0,Wallace,no_stage,2171.0,5192,,,,,,,,
728387165835677696,nan,nan,2016-05-06 00:53:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",nan,nan,,https://twitter.com/dog_rates/status/728387165835677696/photo/1,12.0,10.0,Enchilada,no_stage,1030.0,3870,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,1.0,collie,0.266414,Great_Pyrenees,0.138546,keeshond,0.109014
728046963732717569,nan,nan,2016-05-05 02:21:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,nan,nan,,https://twitter.com/dog_rates/status/728046963732717569/photo/1,11.0,10.0,Raymond,no_stage,1266.0,4546,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,1.0,Newfoundland,0.255971,groenendael,0.175583,German_shepherd,0.164135
727685679342333952,nan,nan,2016-05-04 02:26:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,nan,nan,,https://twitter.com/dog_rates/status/727685679342333952/photo/1,12.0,10.0,Cilantro,no_stage,687.0,3104,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,1.0,Border_collie,0.462408,collie,0.214556,Eskimo_dog,0.0356036
727286334147182592,nan,nan,2016-05-02 23:59:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,nan,nan,,https://twitter.com/dog_rates/status/727286334147182592/photo/1,,10.0,,no_stage,876.0,3211,,,,,,,,
727175381690781696,nan,nan,2016-05-02 16:38:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,nan,nan,,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1",10.0,10.0,Karll,no_stage,1479.0,4088,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,2.0,flat-coated_retriever,0.656463,Great_Dane,0.0847658,Labrador_retriever,0.0589085
727155742655025152,nan,nan,2016-05-02 15:20:13,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 https://t.co/BRkhj6tdN0,nan,nan,,https://vine.co/v/ixa1ejbXiM7,11.0,10.0,,no_stage,1424.0,3839,,,,,,,,
726935089318363137,nan,nan,2016-05-02 00:43:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,nan,nan,,"https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1",12.0,10.0,Sprout,no_stage,2645.0,7269,,,,,,,,
726887082820554753,nan,nan,2016-05-01 21:32:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,nan,nan,,https://twitter.com/dog_rates/status/726887082820554753/photo/1,10.0,10.0,Blitz,no_stage,1624.0,4043,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,1.0,soft-coated_wheaten_terrier,0.5159189999999999,Irish_terrier,0.162655,Chesapeake_Bay_retriever,0.125182
726828223124897792,nan,nan,2016-05-01 17:38:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,nan,nan,,https://twitter.com/dog_rates/status/726828223124897792/photo/1,12.0,10.0,Bloop,no_stage,1087.0,3747,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,1.0,miniature_pinscher,0.255327,Border_terrier,0.181279,Labrador_retriever,0.125185
726224900189511680,nan,nan,2016-04-30 01:41:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,nan,nan,,https://twitter.com/dog_rates/status/726224900189511680/photo/1,,10.0,,no_stage,1246.0,4659,,,,,,,,
725842289046749185,nan,nan,2016-04-29 00:21:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,nan,nan,,https://twitter.com/dog_rates/status/725842289046749185/photo/1,12.0,10.0,Colby,no_stage,2853.0,7436,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,1.0,toy_poodle,0.420463,miniature_poodle,0.13264,Chesapeake_Bay_retriever,0.121523
725729321944506368,nan,nan,2016-04-28 16:52:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,nan,nan,,https://twitter.com/dog_rates/status/725729321944506368/photo/1,12.0,10.0,Lola,no_stage,1922.0,5483,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,1.0,boxer,0.599076,bull_mastiff,0.177318,French_bulldog,0.141461
725458796924002305,nan,nan,2016-04-27 22:57:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend ⚽️
https://t.co/BHICimO58W",nan,nan,,https://twitter.com/foxdeportes/status/725136065078521856,13.0,10.0,,no_stage,670.0,1486,,,,,,,,
724983749226668032,nan,nan,2016-04-26 15:29:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,nan,nan,,https://twitter.com/dog_rates/status/724983749226668032/photo/1,12.0,10.0,Fred,no_stage,1405.0,3900,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,1.0,golden_retriever,0.67575,Great_Pyrenees,0.0951679,cocker_spaniel,0.0760429
724049859469295616,nan,nan,2016-04-24 01:38:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,nan,nan,,https://twitter.com/dog_rates/status/724049859469295616/photo/1,10.0,10.0,Kreggory,no_stage,1905.0,4571,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,1.0,Border_collie,0.581835,collie,0.344588,Shetland_sheepdog,0.0435842
724046343203856385,nan,nan,2016-04-24 01:24:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",nan,nan,,https://twitter.com/dog_rates/status/724046343203856385/photo/1,10.0,10.0,Sarge,no_stage,598.0,2811,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,1.0,boxer,0.8262719999999999,bull_mastiff,0.158595,Great_Dane,0.0118586
723912936180330496,nan,nan,2016-04-23 16:34:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,nan,nan,,https://twitter.com/dog_rates/status/723912936180330496/photo/1,12.0,10.0,Sugar,no_stage,1315.0,4103,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,1.0,Samoyed,0.991772,Pomeranian,0.00362638,chow,0.00223183
723688335806480385,nan,nan,2016-04-23 01:41:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,nan,nan,,"https://twitter.com/dog_rates/status/723688335806480385/photo/1,https://twitter.com/dog_rates/status/723688335806480385/photo/1",12.0,10.0,Reginald,no_stage,3208.0,8130,,,,,,,,
723673163800948736,nan,nan,2016-04-23 00:41:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,nan,nan,,https://twitter.com/dog_rates/status/723673163800948736/photo/1,10.0,10.0,Ivar,no_stage,960.0,3194,,,,,,,,
723179728551723008,nan,nan,2016-04-21 16:00:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,nan,nan,,https://twitter.com/dog_rates/status/723179728551723008/photo/1,,10.0,Jangle,no_stage,2022.0,5584,,,,,,,,
722974582966214656,nan,nan,2016-04-21 02:25:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,nan,nan,,https://twitter.com/dog_rates/status/722974582966214656/photo/1,13.0,10.0,,no_stage,1695.0,4340,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,1.0,Great_Dane,0.246762,Greater_Swiss_Mountain_dog,0.126131,Weimaraner,0.0852969
722613351520608256,nan,nan,2016-04-20 02:30:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,nan,nan,,https://twitter.com/dog_rates/status/722613351520608256/photo/1,12.0,10.0,Schnitzel,no_stage,1761.0,5218,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,1.0,Labrador_retriever,0.5309149999999999,golden_retriever,0.28823000000000004,chow,0.0448537
721503162398597120,nan,nan,2016-04-17 00:58:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,nan,nan,,"https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1",11.0,10.0,Panda,no_stage,2015.0,4919,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,3.0,Pomeranian,0.99775,Chihuahua,0.001248,Pekinese,0.000775002
720785406564900865,nan,nan,2016-04-15 01:26:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,nan,nan,,https://twitter.com/dog_rates/status/720785406564900865/photo/1,12.0,10.0,Archie,no_stage,840.0,3289,,,,,,,,
720775346191278080,nan,nan,2016-04-15 00:46:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,nan,nan,,https://twitter.com/dog_rates/status/720775346191278080/photo/1,10.0,10.0,Berkeley,no_stage,734.0,2616,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,1.0,Newfoundland,0.48997,groenendael,0.174497,giant_schnauzer,0.07906669999999999
720415127506415616,nan,nan,2016-04-14 00:55:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,nan,nan,,"https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1",10.0,10.0,,no_stage,1607.0,4346,,,,,,,,
720389942216527872,nan,nan,2016-04-13 23:15:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,nan,nan,,https://twitter.com/dog_rates/status/720389942216527872/photo/1,11.0,10.0,Ralph,no_stage,2716.0,6757,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1.0,Pembroke,0.873977,Cardigan,0.0433385,Eskimo_dog,0.0191971
720059472081784833,nan,nan,2016-04-13 01:22:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,nan,nan,,https://twitter.com/dog_rates/status/720059472081784833/photo/1,,10.0,Charleson,no_stage,1217.0,4103,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,1.0,Mexican_hairless,0.451852,redbone,0.254884,Italian_greyhound,0.0948181
720043174954147842,nan,nan,2016-04-13 00:17:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,nan,nan,,https://twitter.com/dog_rates/status/720043174954147842/photo/1,11.0,10.0,Neptune,no_stage,2163.0,5165,,,,,,,,
719551379208073216,nan,nan,2016-04-11 15:43:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,nan,nan,,https://twitter.com/dog_rates/status/719551379208073216/photo/1,10.0,10.0,Harnold,no_stage,2085.0,5332,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1.0,malamute,0.873233,Siberian_husky,0.07643539999999999,Eskimo_dog,0.035745
719367763014393856,nan,nan,2016-04-11 03:33:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,nan,nan,,https://twitter.com/dog_rates/status/719367763014393856/photo/1,11.0,10.0,Sid,no_stage,797.0,2942,,,,,,,,
719339463458033665,nan,nan,2016-04-11 01:41:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,nan,nan,,https://twitter.com/dog_rates/status/719339463458033665/photo/1,10.0,10.0,Lucy,no_stage,1348.0,4654,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,1.0,golden_retriever,0.765778,borzoi,0.0711481,Leonberg,0.0703705
719332531645071360,nan,nan,2016-04-11 01:13:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,nan,nan,,https://twitter.com/dog_rates/status/719332531645071360/photo/1,11.0,10.0,Pippa,no_stage,1031.0,3601,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1.0,Dandie_Dinmont,0.224415,miniature_poodle,0.204882,Norfolk_terrier,0.0906329
718971898235854848,nan,nan,2016-04-10 01:20:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,nan,nan,,https://twitter.com/dog_rates/status/718971898235854848/photo/1,10.0,10.0,Sadie,no_stage,1183.0,3678,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1.0,golden_retriever,0.14039400000000002,Saint_Bernard,0.118769,Labrador_retriever,0.0754917
718939241951195136,nan,nan,2016-04-09 23:10:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,nan,nan,,https://twitter.com/dog_rates/status/718939241951195136/photo/1,12.0,10.0,Otis,no_stage,1895.0,5517,,,,,,,,
718631497683582976,nan,nan,2016-04-09 02:47:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,nan,nan,,https://twitter.com/dog_rates/status/718631497683582976/photo/1,10.0,10.0,,no_stage,8709.0,19940,,,,,,,,
718613305783398402,nan,nan,2016-04-09 01:35:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,nan,nan,,https://twitter.com/dog_rates/status/718613305783398402/photo/1,11.0,10.0,Carper,no_stage,519.0,2573,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,1.0,Labrador_retriever,0.58458,German_short-haired_pointer,0.34065700000000004,Chesapeake_Bay_retriever,0.0319751
718540630683709445,nan,nan,2016-04-08 20:46:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,nan,nan,,"https://twitter.com/dog_rates/status/718540630683709445/photo/1,https://twitter.com/dog_rates/status/718540630683709445/photo/1",10.0,10.0,,no_stage,1090.0,2628,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,2.0,Maltese_dog,0.632289,West_Highland_white_terrier,0.187055,cairn,0.044412900000000005
718460005985447936,nan,nan,2016-04-08 15:26:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,nan,nan,,https://twitter.com/dog_rates/status/718460005985447936/photo/1,,10.0,Bowie,no_stage,573.0,2854,,,,,,,,
718454725339934721,nan,nan,2016-04-08 15:05:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",nan,nan,,https://twitter.com/dog_rates/status/718454725339934721/photo/1,13.0,10.0,,no_stage,1623.0,5136,,,,,,,,
718246886998687744,nan,nan,2016-04-08 01:19:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,nan,nan,,https://twitter.com/dog_rates/status/718246886998687744/photo/1,,10.0,Alexanderson,no_stage,537.0,2037,,,,,,,,
718234618122661888,nan,nan,2016-04-08 00:30:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,nan,nan,,https://twitter.com/dog_rates/status/718234618122661888/photo/1,11.0,10.0,Suki,no_stage,1080.0,4083,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1.0,malamute,0.370152,Siberian_husky,0.356398,Eskimo_dog,0.271042
717841801130979328,nan,nan,2016-04-06 22:29:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,nan,nan,,https://twitter.com/dog_rates/status/717841801130979328/photo/1,11.0,10.0,Barclay,no_stage,642.0,2582,,,,,,,,
717537687239008257,nan,nan,2016-04-06 02:21:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,nan,nan,,https://twitter.com/dog_rates/status/717537687239008257/photo/1,11.0,10.0,,no_stage,1985.0,6068,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,1.0,golden_retriever,0.779356,Labrador_retriever,0.052511400000000014,kuvasz,0.0498105
717428917016076293,nan,nan,2016-04-05 19:09:17,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,nan,nan,,https://vine.co/v/iIhEU2lVqxz,11.0,10.0,Skittle,no_stage,488.0,1689,,,,,,,,
717421804990701568,nan,nan,2016-04-05 18:41:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,nan,nan,,"https://twitter.com/dog_rates/status/717421804990701568/photo/1,https://twitter.com/dog_rates/status/717421804990701568/photo/1",,10.0,Ebby,no_stage,909.0,3318,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2.0,miniature_pinscher,0.286479,Italian_greyhound,0.0841339,beagle,0.064697
717047459982213120,nan,nan,2016-04-04 17:53:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,nan,nan,,https://twitter.com/dog_rates/status/717047459982213120/photo/1,12.0,10.0,Fl,no_stage,2050.0,6610,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1.0,golden_retriever,0.983548,Labrador_retriever,0.0121854,cocker_spaniel,0.00241203
716802964044845056,nan,nan,2016-04-04 01:41:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,nan,nan,,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1",10.0,10.0,Link,no_stage,1264.0,4501,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2.0,malinois,0.619577,Leonberg,0.118089,bull_mastiff,0.06650779999999999
716791146589110272,nan,nan,2016-04-04 00:55:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,nan,nan,,https://twitter.com/dog_rates/status/716791146589110272/photo/1,11.0,10.0,Jennifur,no_stage,1492.0,5839,,,,,,,,
716730379797970944,nan,nan,2016-04-03 20:53:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",nan,nan,,https://twitter.com/chpsanfrancisco/status/716637124322177024,12.0,10.0,,no_stage,458.0,1298,,,,,,,,
716439118184652801,nan,nan,2016-04-03 01:36:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,nan,nan,,https://twitter.com/dog_rates/status/716439118184652801/photo/1,11.0,10.0,Bluebert,no_stage,231.0,2490,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,1.0,Siberian_husky,0.396495,malamute,0.31705300000000003,Eskimo_dog,0.273419
716285507865542656,nan,nan,2016-04-02 15:25:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,nan,nan,,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1",12.0,10.0,Stephanus,no_stage,1168.0,2930,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1.0,Yorkshire_terrier,0.43042,silky_terrier,0.196769,cairn,0.07267610000000001
715928423106027520,nan,nan,2016-04-01 15:46:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,nan,nan,,https://twitter.com/dog_rates/status/715928423106027520/photo/1,11.0,10.0,Bubbles,no_stage,944.0,3364,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1.0,pug,0.976685,French_bulldog,0.0196626,bull_mastiff,0.00227819
715758151270801409,nan,nan,2016-04-01 04:30:16,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP,nan,nan,,https://vine.co/v/hYdLVKDpAFu,13.0,10.0,,no_stage,1531.0,3940,,,,,,,,
715733265223708672,nan,nan,2016-04-01 02:51:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,nan,nan,,https://twitter.com/dog_rates/status/715733265223708672/photo/1,10.0,10.0,,no_stage,1826.0,4930,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,1.0,Dandie_Dinmont,0.740229,miniature_poodle,0.0819151,toy_poodle,0.0637485
715704790270025728,nan,nan,2016-04-01 00:58:13,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,nan,nan,,https://vine.co/v/ijAlDnuOD0l,11.0,10.0,Bentley,no_stage,606.0,2954,,,,,,,,
